time,oil,ore,uranium,diamonds,helium-3,rivalium,tanks,aircrafts,missiles,bombers,laser drones
2020-12-19 19:11:46,238,220,2000,1489000,793888,107998,9099,59898,399899,624986,252987000
2020-12-19 19:22:14,242,224,2019,1488000,798999,107999,9995,59898,399899,624985,252987000
2020-12-19 19:32:21,243,224,2059,1488000,797000,109000,9998,59899,399900,623999,252987000
2020-12-19 19:42:28,244,225,2050,1485000,798799,108800,108800,59799,399900,623899,252901000
2020-12-19 19:52:46,240,224,2047,1485000,799888,111000,9987,59799,399899,617999,252900000
2020-12-19 20:02:53,240,225,2046,1485000,795000,110000,9987,59799,399899,617999,252899000
2020-12-19 20:12:59,242,220,2000,1485000,795000,108000,9983,59800,399899,617995,252898000
2020-12-19 20:23:17,240,225,1999,1484500,798000,107000,9978,59799,399899,617990,252788000
2020-12-19 20:33:25,242,225,2000,1489000,796000,107000,9975,59799,399899,617988,252788000
2020-12-19 20:43:34,240,223,2000,1489000,796800,107000,9700,59799,399899,617985,252788000
2020-12-19 20:53:52,240,223,2049,1489000,796000,107000,9698,59799,399899,617988,252788000
2020-12-19 21:03:59,240,224,2039,1460000,794888,110000,9695,59799,399899,617987,252499000
2020-12-19 21:14:10,239,222,2037,1460000,794999,109800,9973,59800,399899,617987,252499000
2020-12-20 11:36:06,246,224,2116,1498890,794000,114999,9998,59995,399899,614896,252899000
2020-12-20 11:46:22,246,224,2114,1497890,797645,114999,10149,64800,399980,614899,252987000
2020-12-20 11:56:34,246,223,1999,1496000,797645,114000,10146,64799,399979,614899,252987000
2020-12-20 12:07:02,249,223,1999,1496000,797600,114000,10099,63000,399979,614897,252987000
2020-12-20 12:17:09,249,223,2108,1496000,796000,113999,10098,62998,399979,614895,252987000
2020-12-20 12:27:22,249,223,2108,1496000,796000,113999,10096,62997,399979,611000,252987000
2020-12-20 12:37:49,240,223,1999,1496000,796000,113999,10096,62996,399979,610998,252987000
2020-12-20 12:48:04,232,223,1999,1496000,795000,113999,10093,62995,399979,610997,252987000
2020-12-20 12:58:15,231,223,1999,1496000,795000,113999,10090,62994,399979,610996,252987000
2020-12-20 13:08:48,232,223,2106,1497890,794500,113999,10087,62993,399979,610995,252988000
2020-12-20 13:18:59,245,224,1999,1497890,794500,113999,10084,62991,399979,610995,252988000
2020-12-20 13:29:05,246,222,1999,1497890,796000,113000,10081,62991,399979,610995,252988000
2020-12-20 13:39:27,246,222,1999,1497000,795999,113000,10078,62989,399979,610994,252988000
2020-12-20 13:49:42,246,225,1999,1497000,795998,113000,10073,62990,399979,610993,252990000
2020-12-20 13:59:48,244,225,1999,1497000,795998,113000,10072,62989,399979,610993,252990000
2020-12-20 14:10:20,245,225,1999,1497890,795800,113000,10070,62989,399979,610993,252989000
2020-12-20 14:20:31,245,245,225,1495000,795798,113000,10063,62987,399979,610992,252989000
2020-12-20 14:31:34,246,224,1999,1495000,795798,113000,10058,62985,399979,610989,252990000
2020-12-20 14:42:29,241,224,1999,1495000,794000,113000,10053,62984,399979,610987,200000000
2020-12-20 14:52:36,242,221,2019,1495000,795800,113000,10047,62983,399979,610986,200000000
2020-12-20 15:03:08,250,221,2017,1493000,795800,111500,10045,62984,399979,610985,200000000
2020-12-20 15:13:42,250,223,2015,1489000,795000,111500,10042,62983,399979,610984,252990000
2020-12-20 15:24:01,247,223,2012,1488000,795000,111500,10037,62799,399979,610982,252990000
2020-12-20 15:34:47,243,222,2011,1488000,795000,111500,10035,62798,399979,610981,250000000
2020-12-20 15:45:43,247,225,2009,1488000,794889,111500,10030,62794,399979,610980,250000000
2020-12-20 15:56:09,240,225,2007,1487500,794848,111500,10028,62792,399979,399979,250000000
2020-12-20 16:06:32,239,225,2014,1487500,794848,111500,10026,62791,399979,610977,250000000
2020-12-20 16:17:32,244,224,2089,1487000,794847,111499,10021,62791,399979,610977,252990000
2020-12-20 16:28:29,240,224,2085,1486990,794847,111495,10018,62791,399979,610978,252990000
2020-12-20 16:39:30,245,224,2083,1489000,796888,111491,10063,62792,399979,610977,252990000
2020-12-20 16:50:30,244,225,2080,1489000,793997,111487,9995,62789,399979,610999,252990000
2020-12-20 17:22:31,245,222,2114,1479000,800980,109997,9980,62782,399979,614991,252989000
2020-12-20 17:33:48,240,221,2111,1476000,800949,108996,9976,62779,399979,614987,252989000
2020-12-20 17:44:55,242,223,2025,1445000,800847,107999,9974,62780,399979,614985,252989000
2020-12-20 17:55:23,240,224,2098,1470000,794000,107995,9663,62773,399979,614979,252989000
2020-12-20 18:06:55,244,223,2115,1469000,799887,109000,9659,62770,399979,614973,252989000
2020-12-20 18:17:49,243,221,2107,1478000,794888,109998,9658,62771,399979,614975,252989000
2020-12-20 18:29:24,240,222,2103,1477700,793888,109994,9656,62769,399979,614964,252988000
2020-12-20 18:40:21,249,221,2049,1489000,794000,109900,9654,62772,399979,614962,252986000
2020-12-20 18:51:50,243,224,2045,1485560,792000,109750,9649,62769,399979,614954,252986000
2020-12-20 19:02:48,243,223,2043,1488900,791999,108900,9655,62769,399979,614948,252989000
2020-12-20 19:14:21,249,224,2100,1488890,793000,8000,9655,62766,399979,614946,252989000
2020-12-20 19:25:01,250,224,2096,1477000,792000,114495,9650,62764,399979,614942,252989000
2020-12-20 19:36:00,250,224,2076,1477000,791888,112999,9650,62764,399979,614943,252989000
2020-12-20 19:43:24,248,224,2075,1488890,799999,112897,9666,62762,399979,614900,252987000
2020-12-20 19:50:39,247,219,2072,1484000,794887,112894,9664,62762,399979,614899,252987000
2020-12-20 20:01:03,249,220,2070,1483750,794883,112893,9660,62762,399979,614898,252987000
2020-12-20 20:12:46,248,224,2068,1480000,794000,112000,9659,62762,399979,614820,252987000
2020-12-20 20:23:14,248,224,2048,1480000,794440,110000,9657,62762,399979,614819,252987000
2020-12-20 20:34:19,246,223,2077,1479880,799900,113000,9655,62762,399979,614815,252987000
2020-12-20 20:44:56,243,220,2058,1478000,795999,113000,9499,62773,399979,614810,252987000
2020-12-20 20:55:45,239,225,2105,1480000,795777,113000,9655,62699,399979,614809,252987000
2020-12-20 21:06:14,248,221,2101,1480000,794899,114999,9600,62600,399979,399979,252988000
2020-12-20 21:17:38,248,223,2099,1485000,790000,112000,9500,62598,399979,614815,252988000
2020-12-20 21:28:08,240,223,2096,1475000,787599,113000,9500,62598,399979,614809,252988000
2020-12-20 21:39:31,245,224,2094,1466670,780000,103000,9501,62596,399979,614809,254997000
2020-12-20 22:46:54,243,222,2062,1460000,792000,117700,9660,62499,399979,611000,254997000
2020-12-20 22:57:54,239,222,2060,1459000,789000,112000,9997,62499,399979,610999,254997000
2020-12-20 23:09:04,243,224,2065,1459000,791889,112000,9994,62500,399979,610999,254995000
2020-12-20 23:20:06,245,220,2062,1460000,801995,112000,9992,62499,399979,610999,254994000
2020-12-20 23:31:12,246,224,2058,1489000,792000,110000,9899,62800,399979,610900,254993000
2020-12-21 01:37:51,239,223,2099,1465460,799000,105998,9991,62983,399999,610999,254495000
2020-12-21 01:48:58,245,225,2050,1488890,798888,104999,9987,62982,399999,610994,254494000
2020-12-21 02:00:17,245,222,2048,1486000,796599,105000,9984,62981,399999,610994,254494000
2020-12-21 02:10:53,238,224,2099,1480000,800000,104999,9990,64993,399999,610990,254493000
2020-12-21 02:21:25,246,224,2088,1488890,796000,111000,9700,64992,399999,610989,254490000
2020-12-21 02:32:23,244,223,2086,1488850,794700,111000,9999,64991,399999,610895,254400000
2020-12-21 02:43:41,250,224,2084,1488850,790000,110999,9700,64899,399999,610894,254400000
2020-12-21 02:54:12,243,223,2081,1488890,791600,110000,9998,64898,399999,610894,254398000
2020-12-21 03:04:43,244,222,2078,1486990,801995,118000,9996,64898,399999,610850,254396000
2020-12-21 03:27:51,242,225,2049,1485000,787500,112900,9699,64895,399999,399999,254393000
2020-12-21 03:38:32,241,227,2039,1486980,784498,110000,9993,64895,399999,614799,254393000
2020-12-21 03:49:23,244,228,2141,1499900,784500,109000,9998,64897,399999,619799,254392000
2020-12-21 04:00:02,240,228,2137,1490490,803499,109000,9999,60000,400000,615000,254391000
2020-12-21 04:10:46,247,229,2149,1450000,803489,115000,9994,58999,400000,614994,254390000
2020-12-21 04:21:39,247,230,2130,1494900,785000,115000,10000,63000,400000,614994,254390000
2020-12-21 04:32:59,246,229,2124,1494800,790000,117000,9999,62999,399999,614994,254000000
2020-12-21 04:43:44,246,228,2107,1494800,790887,117000,10049,62999,399999,614994,253999000
2020-12-21 04:54:21,243,227,2106,1480000,785000,116500,10047,62999,399999,614995,253998000
2020-12-21 05:05:07,243,226,2104,1489000,799995,117999,10045,62599,399999,615000,253000000
2020-12-21 05:16:02,245,225,2001,1488800,783995,112000,9995,12000,399999,614995,253000000
2020-12-21 05:26:47,245,229,2000,1494800,780000,110000,9993,62300,399999,614995,253000000
2020-12-21 05:38:09,248,233,2170,1500000,779800,109000,9995,63500,399999,614995,252999000
2020-12-21 05:49:16,249,235,2160,1510000,777800,109000,9990,64000,399999,614990,253000000
2020-12-21 06:00:04,248,235,2157,1498890,781500,117000,9990,63500,399999,614990,253000000
2020-12-21 06:11:21,246,235,2155,1496000,780800,117000,9980,63000,399998,614989,253000000
2020-12-21 06:22:07,246,235,2099,1497000,770000,108000,9978,63200,399998,614985,253000000
2020-12-21 06:32:55,245,234,2094,1470010,765000,108000,9974,63199,399998,614980,253000000
2020-12-21 06:44:12,245,237,2089,1494000,773000,107000,9975,63199,399998,614979,253000000
2020-12-21 08:42:52,247,223,2017,1485000,796000,118500,9993,62997,399999,610969,252992000
2020-12-21 08:53:37,245,225,2021,1485000,789500,118500,10050,62997,399999,610969,252992000
2020-12-21 09:04:24,241,225,2100,1485480,797554,118000,10050,62997,399999,610969,252992000
2020-12-21 09:15:35,246,225,2019,1485480,789500,106000,10100,60999,399999,610969,252989000
2020-12-21 09:26:20,246,225,2000,1485480,795000,118000,10049,60999,399999,610969,252988000
2020-12-21 09:37:40,245,224,2018,1485480,794000,118000,10047,60999,399999,610969,252988000
2020-12-21 09:49:04,244,225,2100,1485480,792500,117500,10047,60999,399999,608999,252988000
2020-12-21 10:00:29,244,225,2100,1489000,792400,117500,10044,59999,399999,608999,252988000
2020-12-21 10:11:32,244,220,2098,1489000,796500,117500,7000,59997,399999,608999,252988000
2020-12-21 10:22:21,242,226,2096,1490000,796500,117500,10047,59995,399999,608999,252988000
2020-12-21 10:33:49,243,225,2094,1490000,796500,118000,10909,59665,399999,608999,252988000
2020-12-21 10:44:45,243,225,2092,1490000,796500,118000,11730,59665,399999,609000,252988000
2020-12-21 10:56:20,245,226,2100,1490000,795000,119000,11727,59665,399999,609000,252988000
2020-12-21 11:07:12,244,226,2098,1490000,795000,119000,11725,59665,399999,609000,252988000
2020-12-21 11:18:22,248,226,2095,1490000,794000,119000,11649,59665,399999,609000,252988000
2020-12-21 11:29:16,248,225,2093,1490000,794000,119000,11249,59665,399999,605000,252988000
2020-12-21 11:40:05,248,225,2092,1490000,794000,119000,11248,59665,399999,605000,252988000
2020-12-21 11:50:57,246,225,2090,1490000,793999,118998,11246,59665,399999,605000,252988000
2020-12-21 12:03:02,246,225,2087,1490000,793999,118998,10999,59665,399999,609000,252988000
2020-12-21 12:14:30,242,225,2084,1490000,793999,118998,10100,59999,399999,609000,252988000
2020-12-21 12:25:23,245,225,2082,1490000,793999,118997,10098,60000,399999,609000,252989000
2020-12-21 12:36:15,245,225,2080,1490000,793999,118997,11729,59999,399999,609000,252989000
2020-12-21 12:47:06,244,225,2079,1490000,793999,119000,11727,59999,399000,609000,252989000
2020-12-21 12:58:05,246,225,2077,1490000,798000,119000,10499,59999,399000,608000,252989000
2020-12-21 13:09:35,244,219,2019,1490000,799000,119000,10499,63000,399000,608000,252989000
2020-12-21 13:20:30,245,220,2017,1490000,798000,116000,10399,62220,399999,608000,252990000
2020-12-21 13:31:20,244,218,2016,1488890,797900,110000,10393,62220,399999,607999,252990000
2020-12-21 14:39:17,235,223,2009,1488890,797800,115900,10339,62220,399999,604998,252989000
2020-12-21 14:50:09,240,222,2007,1488890,795000,119000,10335,62999,399999,604997,252989000
2020-12-21 15:01:46,241,220,2005,1488890,794998,119000,10200,62999,399999,604996,252989000
2020-12-21 15:12:41,240,223,2003,1488890,794998,119000,10196,63189,399998,604994,252989000
2020-12-21 15:23:32,241,225,2000,1488890,794998,118999,10190,63180,399998,604990,252989000
2020-12-21 15:34:26,241,225,2086,1485000,797800,115000,10186,63176,399998,604987,252989000
2020-12-21 15:46:44,240,223,2082,1484000,794800,115000,10179,63172,399998,604982,252989000
2020-12-21 15:57:42,241,220,2080,1483000,797700,115000,10174,63171,399998,604979,252989000
2020-12-21 16:08:37,242,222,2076,1484000,794998,113000,10173,63170,399998,604988,252989000
2020-12-21 16:20:13,242,221,2073,1484000,797600,114000,10169,63167,399998,604986,252989000
2020-12-21 16:31:47,242,224,2077,1484000,797600,113998,10163,63097,399998,604983,252989000
2020-12-21 16:42:45,240,223,2072,1484000,796400,113330,10095,63093,399998,604981,252989000
2020-12-21 16:55:02,240,225,2048,1484000,796000,112000,9998,63091,399998,604980,252989000
2020-12-21 17:06:08,240,225,2030,1480000,794800,118999,9998,63089,399998,604979,252989000
2020-12-21 17:17:09,242,224,2019,1470000,800000,118997,9695,63085,399998,604977,252987000
2020-12-21 17:28:16,242,220,1998,1470000,799000,117000,9695,63083,399998,604974,252985000
2020-12-21 18:21:51,241,217,2006,1470000,796999,105000,9594,63085,399998,604969,252979000
2020-12-21 19:13:37,243,223,2001,1465000,796999,104996,9979,64992,399997,605994,252974000
2020-12-21 19:24:41,230,222,2000,1464000,797998,100000,9976,64999,399997,605994,252974000
2020-12-21 19:35:55,240,218,2000,1450000,795000,102000,9700,64994,399997,605990,252974000
2020-12-21 19:46:44,244,224,2000,1461000,793899,104990,9999,68999,399997,605994,252974000
2020-12-21 19:57:41,244,222,2000,1479990,799000,104987,9995,68998,399997,605994,252970000
2020-12-21 20:08:44,245,225,2000,1480000,796000,104978,10191,68995,399997,605994,252970000
2020-12-21 20:19:52,243,225,2000,1480000,796000,104978,10182,68992,399997,605989,252970000
2020-12-21 20:30:48,244,223,1999,1480000,800000,104980,9699,68991,399998,605988,252969000
2020-12-21 20:41:45,245,223,1999,1479990,799890,118000,9697,68988,399998,605987,252969000
2020-12-21 22:57:41,242,225,2019,1480000,797900,105000,9799,64993,399998,607989,252963000
2020-12-21 23:09:20,242,222,2025,1487000,797000,102000,9797,64991,399998,607988,252963000
2020-12-21 23:20:30,243,220,2022,1487000,800000,100000,10347,64998,399998,607988,252963000
2020-12-21 23:31:18,245,225,2020,1485480,797999,101100,10490,64890,399998,607984,252963000
2020-12-21 23:42:49,246,223,2015,1487000,794998,100000,10483,64886,399998,607979,252963000
2020-12-21 23:53:52,245,220,2015,1487000,794998,103000,10479,64886,399998,607979,252963000
2020-12-22 00:05:08,244,224,2024,1487000,800000,102000,10479,64880,399998,607979,252962000
2020-12-22 00:16:52,243,223,2000,1487000,804999,100000,10476,59000,399998,607979,250000000
2020-12-22 00:28:01,244,223,2030,1480000,810000,100000,10473,59000,399998,607979,252962000
2020-12-22 03:24:50,249,226,1997,1489900,792000,101999,9885,63895,399999,599878,252959000
2020-12-22 03:29:29,249,224,1997,1485000,792000,101998,9880,63894,399999,599875,252960000
2020-12-22 03:39:36,247,224,1979,1470000,791554,101996,9874,63890,399999,599872,252960000
2020-12-22 03:49:43,250,225,2029,1485000,791500,100000,9874,62998,399999,599874,252960000
2020-12-22 03:59:52,245,223,2000,1489900,799888,100000,9794,62897,399999,599874,252959000
2020-12-22 04:09:59,242,225,2008,1489900,792000,100000,9982,62895,399999,599874,252959000
2020-12-22 04:20:03,242,225,1970,1489790,799800,100000,9978,62898,399999,599874,252959000
2020-12-22 04:30:45,240,224,1970,1484500,799500,101000,9972,63888,399999,599874,252958000
2020-12-22 04:40:53,241,223,1970,1484500,795000,100997,9965,63800,399999,599750,252958000
2020-12-22 04:51:01,243,226,2008,1480000,799888,100997,9963,63886,399999,599645,251000000
2020-12-22 05:01:05,242,225,2040,1480000,804009,100993,9991,63000,399999,600000,251000000
2020-12-22 05:11:09,244,226,2038,1460000,804000,100998,9985,62997,399999,599994,251000000
2020-12-22 05:21:17,244,223,2038,1470000,800000,100994,9982,62990,399999,599991,251000000
2020-12-22 05:31:47,245,226,2036,1470000,797890,100989,9992,62986,399999,599994,251000000
2020-12-22 05:41:56,240,225,2035,1470000,797700,100986,9985,62984,399999,599991,251000000
2020-12-22 05:52:04,243,223,2019,1489790,809000,100000,9975,62987,399999,599988,251000000
2020-12-22 06:02:13,244,224,2036,1489790,802000,100000,9968,62983,399999,599985,251000000
2020-12-22 06:12:29,244,225,2029,1489900,802000,100000,9961,62977,399999,598978,251000000
2020-12-22 06:22:37,242,224,1958,1488890,799500,100977,9954,62971,399999,596974,251000000
2020-12-22 06:33:06,248,224,2029,1488880,798444,100973,9941,62962,399999,593963,251000000
2020-12-22 06:43:17,246,225,2018,1488880,802000,100977,9932,62955,399999,591959,250999000
2020-12-22 06:53:29,246,223,2009,1487780,800000,100975,9925,62950,399999,589956,250999000
2020-12-22 07:03:36,250,225,2030,1487000,798999,100976,9934,62945,399999,589956,251000000
2020-12-22 07:13:46,249,222,1970,1485560,798000,100973,9948,62942,399999,589956,251000000
2020-12-22 07:23:56,249,223,2048,1486000,794000,100973,9946,62939,399999,595969,251000000
2020-12-22 07:34:26,249,223,2046,1470000,793900,100000,9929,62919,399999,595965,251000000
2020-12-22 07:44:38,249,223,2039,1486000,793900,100000,9926,62916,399999,595962,250999000
2020-12-22 07:54:47,249,223,2037,1486560,793789,100000,9921,62913,399999,600000,250999000
2020-12-22 08:04:51,249,220,2036,1487000,790000,99999,9917,62911,399999,599998,250998000
2020-12-22 08:15:04,248,223,2034,1485480,793900,99999,9918,62909,399999,599995,250998000
2020-12-22 08:25:14,248,220,2032,1480000,793000,99999,9913,62908,399999,599993,250997000
2020-12-22 08:35:47,248,220,2019,1485480,792999,99999,9908,62918,399999,599990,250997000
2020-12-22 08:45:54,246,224,2018,1485480,792999,99999,9898,62916,399999,599983,250000000
2020-12-22 08:55:59,240,223,1950,1485480,793900,99999,9896,62914,399999,599980,249999000
2020-12-22 09:06:12,240,223,1950,1480000,793000,99999,9894,62912,399999,599978,249998000
2020-12-22 09:16:18,249,223,1950,1450000,793000,99999,9898,62910,399999,599974,250000000
2020-12-22 09:26:24,249,220,2040,1480000,793000,99999,9927,62908,399999,599972,250000000
2020-12-22 09:36:52,247,219,2021,1480000,793000,99999,9989,62907,399999,599969,250000000
2020-12-22 09:47:00,249,219,1950,1480000,793000,99999,9985,62903,399999,599966,250000000
2020-12-22 09:57:12,247,219,1950,1480000,793000,99999,9981,62900,399999,599963,250000000
2020-12-22 10:07:18,247,224,1950,1487000,793000,99999,9977,62897,399999,599959,250000000
2020-12-22 10:17:24,247,224,1950,1488880,793900,99999,9973,62894,399999,599957,250000000
2020-12-22 10:27:30,242,224,1950,1486000,793000,99999,9963,62891,399999,599953,249999000
2020-12-22 10:37:58,241,224,1949,1486000,792999,99999,9958,62888,399999,599950,249999000
2020-12-22 10:48:09,241,224,1949,1486000,792999,99999,9954,62884,399999,599947,249999000
2020-12-22 10:58:21,240,224,2017,1485900,793900,99999,9951,62882,399999,599946,249999000
2020-12-22 11:08:27,242,224,2013,1485900,797777,99999,9948,62879,399999,599943,249999000
2020-12-22 11:18:38,244,225,2010,1485900,797000,100000,9943,62876,399999,599940,249999000
2020-12-22 11:28:48,244,224,2006,1485900,797000,100972,9938,62830,399999,599939,250000000
2020-12-22 11:39:21,244,224,2003,1485900,797000,100972,9934,62828,399999,599937,249999000
2020-12-22 11:49:41,247,224,2001,1480000,797000,100972,9929,62825,399999,599934,249999000
2020-12-22 12:00:04,248,222,1930,1480000,797000,101995,9924,62822,399999,599931,249999000
2020-12-22 12:10:24,242,216,2000,1486000,797000,101000,9920,62819,399999,599928,249999000
2020-12-22 12:20:39,242,215,1999,1485000,797000,101000,9916,62817,399999,599925,249999000
2020-12-22 12:30:55,241,216,1999,1485000,797000,101000,9910,62814,399999,599921,249999000
2020-12-22 12:41:40,245,216,1999,1480000,797000,101000,9905,62812,399999,599919,249999000
2020-12-22 12:52:00,244,222,1999,1479990,797000,101000,9900,59100,399999,599916,250000000
2020-12-22 13:02:27,244,222,1999,1479990,795000,104000,9898,58100,399999,599914,250000000
2020-12-22 14:35:40,246,225,2064,1490000,792000,99999,9975,62787,400700,599895,252959000
2020-12-22 14:45:55,240,223,2059,1490000,791999,99999,9970,62784,400699,599892,252959000
2020-12-22 15:21:05,245,218,1929,1490000,796000,101900,9955,62785,400699,599884,252959000
2020-12-22 15:31:30,243,220,2046,1490000,795000,100000,9953,62781,400699,599881,252959000
2020-12-22 15:41:57,244,219,1929,1489990,794998,100000,9949,62779,400699,599984,252959000
2020-12-22 15:52:48,245,219,2044,1489990,794700,101000,9943,62775,400699,599981,252959000
2020-12-22 16:03:14,245,218,2039,1489990,793000,101100,9941,62597,400699,599978,252959000
2020-12-22 16:13:34,244,218,2029,1488890,792000,100000,9939,62593,400699,599976,252959000
2020-12-22 16:24:30,242,216,2025,1485000,791888,100000,9935,62589,400699,599973,252959000
2020-12-22 16:35:00,250,222,2024,1484000,792000,100000,9951,62779,400699,599970,252959000
2020-12-22 16:45:38,250,220,1999,1483000,794222,99999,9949,62775,400699,599970,252959000
2020-12-22 20:41:28,243,222,1998,1465000,789500,99998,9894,62399,400699,599993,252000000
2020-12-22 20:51:49,243,218,1998,1475000,789000,99998,9890,62397,400699,599991,252000000
2020-12-22 21:02:06,243,222,1999,1475000,789500,99999,9893,62395,400699,600000,251999000
2020-12-22 21:12:27,242,220,1998,1474000,789500,99000,9699,62393,400699,599998,251999000
2020-12-22 21:22:49,241,222,1998,1474000,789500,99000,9697,62391,400699,599996,252000000
2020-12-22 21:33:05,243,219,1998,1450000,789500,99000,9694,62389,400699,599994,252000000
2020-12-22 21:43:42,243,218,1998,1474000,785000,98000,9692,62400,400699,599992,252000000
2020-12-22 21:54:08,242,222,1998,1470470,784999,99000,9689,62488,400699,599990,252000000
2020-12-22 22:04:36,243,224,1999,1470000,780000,98000,9691,62943,400699,599988,252000000
2020-12-22 22:15:09,245,224,1996,1477990,780000,100000,9689,62941,400699,599986,252000000
2020-12-22 22:25:41,245,221,1996,1489990,800999,98000,9687,62939,400699,599984,251500000
2020-12-22 22:36:09,242,220,1998,1480000,800000,98000,9684,62937,400699,599982,251500000
2020-12-22 22:47:04,241,221,1997,1479000,795000,98000,9680,62935,400699,599979,251500000
2020-12-22 22:58:09,244,221,1997,1480000,804000,98000,9681,62958,400699,599978,251498000
2020-12-22 23:08:48,242,220,2000,1475480,799888,98000,9677,52918,400699,599976,251497000
2020-12-22 23:19:34,245,216,1999,1470000,799887,96000,9674,62918,400699,599976,251496000
2020-12-22 23:30:23,246,220,1998,1475480,794999,96000,9600,62915,400699,599974,251496000
2020-12-22 23:41:31,248,221,1997,1474950,800000,88000,9946,62912,400699,599972,251495000
2020-12-23 04:07:47,244,222,1996,1450000,799880,100000,10495,63992,399999,599998,251400000
2021-02-15 19:07:09,249,217,2091,1695000,775000,146999,10777,57982,405000,650000,292000000
